LOGIN_ID,NAME,ANSWER,DESTINATION
rosa@martour.com,What markets do you focus on,occasion,Africa and Middle East
rosa@martour.com,What markets do you focus on,often,Caribbean and Mexico
rosa@martour.com,What markets do you focus on,occasion,Asia
rosa@martour.com,Your bookings derive from,often,Hotels
rosa@martour.com,Your bookings derive from,often,Air Travel
rosa@martour.com,Your bookings derive from,often,Vacation Packages
rosa@martour.com,Your bookings derive from,occasion,Ground transportation
rosa@martour.com,Your bookings derive from,occasion,Cruises
rosa@martour.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
rparent@voyageslareverie.com,What markets do you focus on,often,Caribbean and Mexico
rparent@voyageslareverie.com,What markets do you focus on,occasion,Asia
rparent@voyageslareverie.com,What markets do you focus on,occasion,South America
rparent@voyageslareverie.com,What markets do you focus on,occasion,Oceania
rparent@voyageslareverie.com,What markets do you focus on,often,Europe
rparent@voyageslareverie.com,What markets do you focus on,often,North America
rparent@voyageslareverie.com,What markets do you focus on,occasion,Africa and Middle East
rparent@voyageslareverie.com,Your bookings derive from,often,Air Travel
rparent@voyageslareverie.com,Your bookings derive from,often,Vacation Packages
rparent@voyageslareverie.com,Your bookings derive from,occasion,Ground transportation
rparent@voyageslareverie.com,Your bookings derive from,often,Cruises
rparent@voyageslareverie.com,Your bookings derive from,occasion,Hotels
rpiperno@voyagesailesdor.com,What markets do you focus on,often,Asia
rpiperno@voyagesailesdor.com,What markets do you focus on,occasion,South America
rpiperno@voyagesailesdor.com,What markets do you focus on,never,Oceania
rpiperno@voyagesailesdor.com,What markets do you focus on,often,Europe
rpiperno@voyagesailesdor.com,What markets do you focus on,occasion,North America
rpiperno@voyagesailesdor.com,What markets do you focus on,occasion,Africa and Middle East
rpiperno@voyagesailesdor.com,What markets do you focus on,often,Caribbean and Mexico
rpiperno@voyagesailesdor.com,Your bookings derive from,occasion,Ground transportation
rpiperno@voyagesailesdor.com,Your bookings derive from,occasion,Cruises
rpiperno@voyagesailesdor.com,Your bookings derive from,occasion,Hotels
rpiperno@voyagesailesdor.com,Your bookings derive from,often,Air Travel
rpiperno@voyagesailesdor.com,Your bookings derive from,often,Vacation Packages
rpitcher@cruiseshipcenters.com,What markets do you focus on,often,Africa and Middle East
rpitcher@cruiseshipcenters.com,What markets do you focus on,often,Caribbean and Mexico
rpitcher@cruiseshipcenters.com,What markets do you focus on,occasion,Asia
rpitcher@cruiseshipcenters.com,What markets do you focus on,occasion,South America
rpitcher@cruiseshipcenters.com,What markets do you focus on,often,Oceania
rpitcher@cruiseshipcenters.com,What markets do you focus on,often,Europe
rpitcher@cruiseshipcenters.com,What markets do you focus on,often,North America
rpitcher@cruiseshipcenters.com,Your bookings derive from,occasion,Hotels
rpitcher@cruiseshipcenters.com,Your bookings derive from,often,Air Travel
rpitcher@cruiseshipcenters.com,Your bookings derive from,often,Vacation Packages
rpitcher@cruiseshipcenters.com,Your bookings derive from,occasion,Ground transportation
rpitcher@cruiseshipcenters.com,Your bookings derive from,often,Cruises
rturcotte@voyagehone.com,What markets do you focus on,often,Caribbean and Mexico
rturcotte@voyagehone.com,What markets do you focus on,occasion,Asia
rturcotte@voyagehone.com,What markets do you focus on,occasion,South America
rturcotte@voyagehone.com,What markets do you focus on,never,Oceania
rturcotte@voyagehone.com,What markets do you focus on,often,Europe
rturcotte@voyagehone.com,What markets do you focus on,occasion,North America
rturcotte@voyagehone.com,What markets do you focus on,never,Africa and Middle East
rturcotte@voyagehone.com,Your bookings derive from,often,Hotels
rturcotte@voyagehone.com,Your bookings derive from,often,Air Travel
rturcotte@voyagehone.com,Your bookings derive from,often,Vacation Packages
rturcotte@voyagehone.com,Your bookings derive from,occasion,Ground transportation
rturcotte@voyagehone.com,Your bookings derive from,often,Cruises
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,often,Caribbean and Mexico
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,often,Asia
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,often,South America
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,often,Oceania
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,often,Europe
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,often,North America
rtywoniuk@cruiseshipcenters.com,What markets do you focus on,occasion,Africa and Middle East
rtywoniuk@cruiseshipcenters.com,Your bookings derive from,often,Cruises
rtywoniuk@cruiseshipcenters.com,Your bookings derive from,occasion,Hotels
rtywoniuk@cruiseshipcenters.com,Your bookings derive from,occasion,Air Travel
rtywoniuk@cruiseshipcenters.com,Your bookings derive from,often,Vacation Packages
rtywoniuk@cruiseshipcenters.com,Your bookings derive from,occasion,Ground transportation
rtywoniuk@cruiseshipcenters.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,occasion,Asia
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,occasion,South America
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,occasion,Oceania
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,often,Europe
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,often,North America
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,often,Africa and Middle East
SABINE@CALLTHETRAVELDESK.COM,What markets do you focus on,often,Caribbean and Mexico
SABINE@CALLTHETRAVELDESK.COM,Your bookings derive from,often,Air Travel
SABINE@CALLTHETRAVELDESK.COM,Your bookings derive from,often,Vacation Packages
SABINE@CALLTHETRAVELDESK.COM,Your bookings derive from,occasion,Ground transportation
SABINE@CALLTHETRAVELDESK.COM,Your bookings derive from,occasion,Cruises
SABINE@CALLTHETRAVELDESK.COM,Your bookings derive from,occasion,Hotels
sal.lato@marlintravel.ca,What markets do you focus on,occasion,Asia
sal.lato@marlintravel.ca,What markets do you focus on,often,South America
sal.lato@marlintravel.ca,What markets do you focus on,occasion,Oceania
sal.lato@marlintravel.ca,What markets do you focus on,often,Europe
sal.lato@marlintravel.ca,What markets do you focus on,often,North America
sal.lato@marlintravel.ca,What markets do you focus on,occasion,Africa and Middle East
sal.lato@marlintravel.ca,What markets do you focus on,often,Caribbean and Mexico
sal.lato@marlintravel.ca,Your bookings derive from,often,Hotels
sal.lato@marlintravel.ca,Your bookings derive from,often,Air Travel
sal.lato@marlintravel.ca,Your bookings derive from,often,Vacation Packages
sal.lato@marlintravel.ca,Your bookings derive from,occasion,Ground transportation
sal.lato@marlintravel.ca,Your bookings derive from,occasion,Cruises
sales@suntravel.net,What markets do you focus on,never,South America
sales@suntravel.net,What markets do you focus on,never,Oceania
sales@suntravel.net,What markets do you focus on,never,Europe
sales@suntravel.net,What markets do you focus on,occasion,North America
sales@suntravel.net,What markets do you focus on,never,Africa and Middle East
sales@suntravel.net,What markets do you focus on,occasion,Caribbean and Mexico
sales@suntravel.net,What markets do you focus on,never,Asia
sales@suntravel.net,Your bookings derive from,often,Hotels
sales@suntravel.net,Your bookings derive from,often,Air Travel
sales@suntravel.net,Your bookings derive from,often,Vacation Packages
sales@suntravel.net,Your bookings derive from,never,Ground transportation
sales@suntravel.net,Your bookings derive from,never,Cruises
sales@suntravel.net,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
sales@winchestertravel.ca,What markets do you focus on,occasion,North America
sales@winchestertravel.ca,What markets do you focus on,never,Africa and Middle East
sales@winchestertravel.ca,What markets do you focus on,often,Caribbean and Mexico
sales@winchestertravel.ca,What markets do you focus on,occasion,Asia
sales@winchestertravel.ca,What markets do you focus on,occasion,South America
sales@winchestertravel.ca,What markets do you focus on,never,Oceania
sales@winchestertravel.ca,What markets do you focus on,often,Europe
sales@winchestertravel.ca,Your bookings derive from,often,Air Travel
sales@winchestertravel.ca,Your bookings derive from,often,Vacation Packages
sales@winchestertravel.ca,Your bookings derive from,occasion,Ground transportation
sales@winchestertravel.ca,Your bookings derive from,often,Cruises
sales@winchestertravel.ca,Your bookings derive from,occasion,Hotels
sama.alobaidy@gmail.com,What markets do you focus on,never,Caribbean and Mexico
sama.alobaidy@gmail.com,What markets do you focus on,occasion,Asia
sama.alobaidy@gmail.com,What markets do you focus on,often,South America
sama.alobaidy@gmail.com,What markets do you focus on,never,Oceania
sama.alobaidy@gmail.com,What markets do you focus on,never,Europe
sama.alobaidy@gmail.com,What markets do you focus on,occasion,North America
sama.alobaidy@gmail.com,What markets do you focus on,occasion,Africa and Middle East
sama.alobaidy@gmail.com,Your bookings derive from,occasion,Cruises
sama.alobaidy@gmail.com,Your bookings derive from,often,Hotels
sama.alobaidy@gmail.com,Your bookings derive from,often,Air Travel
sama.alobaidy@gmail.com,Your bookings derive from,occasion,Vacation Packages
sama.alobaidy@gmail.com,Your bookings derive from,often,Ground transportation
sama.alobaidy@gmail.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
sandrine@azimuthvoyages.com,What markets do you focus on,never,Africa and Middle East
sandrine@azimuthvoyages.com,What markets do you focus on,often,Caribbean and Mexico
sandrine@azimuthvoyages.com,What markets do you focus on,occasion,Asia
sandrine@azimuthvoyages.com,What markets do you focus on,never,South America
sandrine@azimuthvoyages.com,What markets do you focus on,occasion,Oceania
sandrine@azimuthvoyages.com,What markets do you focus on,often,Europe
sandrine@azimuthvoyages.com,What markets do you focus on,often,North America
sandrine@azimuthvoyages.com,Your bookings derive from,occasion,Ground transportation
sandrine@azimuthvoyages.com,Your bookings derive from,never,Cruises
sandrine@azimuthvoyages.com,Your bookings derive from,often,Hotels
sandrine@azimuthvoyages.com,Your bookings derive from,often,Air Travel
sandrine@azimuthvoyages.com,Your bookings derive from,often,Vacation Packages
sandy@furtherafieldtravel.ca,What markets do you focus on,often,Europe
sandy@furtherafieldtravel.ca,What markets do you focus on,often,North America
sandy@furtherafieldtravel.ca,What markets do you focus on,occasion,Africa and Middle East
sandy@furtherafieldtravel.ca,What markets do you focus on,often,Caribbean and Mexico
sandy@furtherafieldtravel.ca,What markets do you focus on,occasion,Asia
sandy@furtherafieldtravel.ca,What markets do you focus on,occasion,South America
sandy@furtherafieldtravel.ca,What markets do you focus on,occasion,Oceania
sandy@furtherafieldtravel.ca,Your bookings derive from,often,Air Travel
sandy@furtherafieldtravel.ca,Your bookings derive from,often,Vacation Packages
sandy@furtherafieldtravel.ca,Your bookings derive from,occasion,Ground transportation
sandy@furtherafieldtravel.ca,Your bookings derive from,often,Cruises
sandy@furtherafieldtravel.ca,Your bookings derive from,occasion,Hotels
sandy@voyageaquarelle.com,What markets do you focus on,often,Caribbean and Mexico
sandy@voyageaquarelle.com,What markets do you focus on,often,Asia
sandy@voyageaquarelle.com,What markets do you focus on,often,South America
sandy@voyageaquarelle.com,What markets do you focus on,often,Oceania
sandy@voyageaquarelle.com,What markets do you focus on,often,Europe
sandy@voyageaquarelle.com,What markets do you focus on,often,North America
sandy@voyageaquarelle.com,What markets do you focus on,often,Africa and Middle East
sandy@voyageaquarelle.com,Your bookings derive from,often,Air Travel
sandy@voyageaquarelle.com,Your bookings derive from,often,Vacation Packages
sandy@voyageaquarelle.com,Your bookings derive from,often,Ground transportation
sandy@voyageaquarelle.com,Your bookings derive from,often,Cruises
sandy@voyageaquarelle.com,Your bookings derive from,often,Hotels
sarmistha.dey@kingstoncentral.com,What markets do you focus on,occasion,Asia
sarmistha.dey@kingstoncentral.com,What markets do you focus on,occasion,South America
sarmistha.dey@kingstoncentral.com,What markets do you focus on,occasion,Oceania
sarmistha.dey@kingstoncentral.com,What markets do you focus on,often,Europe
sarmistha.dey@kingstoncentral.com,What markets do you focus on,often,North America
sarmistha.dey@kingstoncentral.com,What markets do you focus on,often,Africa and Middle East
sarmistha.dey@kingstoncentral.com,What markets do you focus on,often,Caribbean and Mexico
sarmistha.dey@kingstoncentral.com,Your bookings derive from,often,Vacation Packages
sarmistha.dey@kingstoncentral.com,Your bookings derive from,occasion,Ground transportation
sarmistha.dey@kingstoncentral.com,Your bookings derive from,often,Cruises
sarmistha.dey@kingstoncentral.com,Your bookings derive from,often,Hotels
sarmistha.dey@kingstoncentral.com,Your bookings derive from,often,Air Travel
scarborough@expediacruises.com,What markets do you focus on,occasion,Europe
scarborough@expediacruises.com,What markets do you focus on,often,North America
scarborough@expediacruises.com,What markets do you focus on,occasion,Africa and Middle East
scarborough@expediacruises.com,What markets do you focus on,often,Caribbean and Mexico
scarborough@expediacruises.com,What markets do you focus on,occasion,Asia
scarborough@expediacruises.com,What markets do you focus on,never,South America
scarborough@expediacruises.com,What markets do you focus on,occasion,Oceania
scarborough@expediacruises.com,Your bookings derive from,occasion,Air Travel
scarborough@expediacruises.com,Your bookings derive from,often,Vacation Packages
scarborough@expediacruises.com,Your bookings derive from,occasion,Ground transportation
scarborough@expediacruises.com,Your bookings derive from,often,Cruises
scarborough@expediacruises.com,Your bookings derive from,occasion,Hotels
sean@nichetravelgroup.ca,What markets do you focus on,occasion,Oceania
sean@nichetravelgroup.ca,What markets do you focus on,often,Europe
sean@nichetravelgroup.ca,What markets do you focus on,never,North America
sean@nichetravelgroup.ca,What markets do you focus on,occasion,Africa and Middle East
sean@nichetravelgroup.ca,What markets do you focus on,often,Caribbean and Mexico
sean@nichetravelgroup.ca,What markets do you focus on,occasion,Asia
sean@nichetravelgroup.ca,What markets do you focus on,occasion,South America
sean@nichetravelgroup.ca,Your bookings derive from,often,Vacation Packages
sean@nichetravelgroup.ca,Your bookings derive from,never,Ground transportation
sean@nichetravelgroup.ca,Your bookings derive from,often,Cruises
sean@nichetravelgroup.ca,Your bookings derive from,occasion,Hotels
sean@nichetravelgroup.ca,Your bookings derive from,never,Air Travel
sean@nichetravelgroup.ca,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
serge@voyagescentaure.com,What markets do you focus on,often,Asia
serge@voyagescentaure.com,What markets do you focus on,often,South America
serge@voyagescentaure.com,What markets do you focus on,occasion,Oceania
serge@voyagescentaure.com,What markets do you focus on,often,Europe
serge@voyagescentaure.com,What markets do you focus on,often,North America
serge@voyagescentaure.com,What markets do you focus on,often,Africa and Middle East
serge@voyagescentaure.com,What markets do you focus on,often,Caribbean and Mexico
serge@voyagescentaure.com,Your bookings derive from,often,Ground transportation
serge@voyagescentaure.com,Your bookings derive from,often,Cruises
serge@voyagescentaure.com,Your bookings derive from,occasion,Hotels
serge@voyagescentaure.com,Your bookings derive from,often,Air Travel
serge@voyagescentaure.com,Your bookings derive from,often,Vacation Packages
serge@voyagescentaure.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
sergeg@evasionvitours.com,What markets do you focus on,never,Europe
sergeg@evasionvitours.com,What markets do you focus on,often,North America
sergeg@evasionvitours.com,What markets do you focus on,never,Africa and Middle East
sergeg@evasionvitours.com,What markets do you focus on,never,Caribbean and Mexico
sergeg@evasionvitours.com,What markets do you focus on,never,Asia
sergeg@evasionvitours.com,What markets do you focus on,never,South America
sergeg@evasionvitours.com,What markets do you focus on,never,Oceania
sergeg@evasionvitours.com,Your bookings derive from,often,Air Travel
sergeg@evasionvitours.com,Your bookings derive from,often,Vacation Packages
sergeg@evasionvitours.com,Your bookings derive from,occasion,Ground transportation
sergeg@evasionvitours.com,Your bookings derive from,often,Cruises
sergeg@evasionvitours.com,Your bookings derive from,often,Hotels
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,occasion,Oceania
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,often,Europe
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,often,North America
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,occasion,Africa and Middle East
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,often,Caribbean and Mexico
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,occasion,Asia
shannon@sunnydaysaheadtravel.ca,What markets do you focus on,occasion,South America
shannon@sunnydaysaheadtravel.ca,Your bookings derive from,often,Cruises
shannon@sunnydaysaheadtravel.ca,Your bookings derive from,occasion,Hotels
shannon@sunnydaysaheadtravel.ca,Your bookings derive from,often,Air Travel
shannon@sunnydaysaheadtravel.ca,Your bookings derive from,often,Vacation Packages
shannon@sunnydaysaheadtravel.ca,Your bookings derive from,occasion,Ground transportation
sheila@skylinesholiday.com,What markets do you focus on,often,Asia
sheila@skylinesholiday.com,What markets do you focus on,occasion,South America
sheila@skylinesholiday.com,What markets do you focus on,occasion,Oceania
sheila@skylinesholiday.com,What markets do you focus on,often,Europe
sheila@skylinesholiday.com,What markets do you focus on,often,North America
sheila@skylinesholiday.com,What markets do you focus on,occasion,Africa and Middle East
sheila@skylinesholiday.com,What markets do you focus on,often,Caribbean and Mexico
sheila@skylinesholiday.com,Your bookings derive from,often,Cruises
sheila@skylinesholiday.com,Your bookings derive from,often,Hotels
sheila@skylinesholiday.com,Your bookings derive from,often,Air Travel
sheila@skylinesholiday.com,Your bookings derive from,often,Vacation Packages
sheila@skylinesholiday.com,Your bookings derive from,often,Ground transportation
ship2shore@wightman.ca,What markets do you focus on,often,North America
ship2shore@wightman.ca,What markets do you focus on,never,Africa and Middle East
ship2shore@wightman.ca,What markets do you focus on,often,Caribbean and Mexico
ship2shore@wightman.ca,What markets do you focus on,never,Asia
ship2shore@wightman.ca,What markets do you focus on,occasion,South America
ship2shore@wightman.ca,What markets do you focus on,never,Oceania
ship2shore@wightman.ca,What markets do you focus on,often,Europe
ship2shore@wightman.ca,Your bookings derive from,occasion,Ground transportation
ship2shore@wightman.ca,Your bookings derive from,often,Cruises
ship2shore@wightman.ca,Your bookings derive from,occasion,Hotels
ship2shore@wightman.ca,Your bookings derive from,often,Air Travel
ship2shore@wightman.ca,Your bookings derive from,often,Vacation Packages
simon@vascobeauport.com,What markets do you focus on,often,Caribbean and Mexico
simon@vascobeauport.com,What markets do you focus on,occasion,Asia
simon@vascobeauport.com,What markets do you focus on,never,South America
simon@vascobeauport.com,What markets do you focus on,never,Oceania
simon@vascobeauport.com,What markets do you focus on,often,Europe
simon@vascobeauport.com,What markets do you focus on,often,North America
simon@vascobeauport.com,What markets do you focus on,occasion,Africa and Middle East
simon@vascobeauport.com,Your bookings derive from,often,Cruises
simon@vascobeauport.com,Your bookings derive from,often,Hotels
simon@vascobeauport.com,Your bookings derive from,often,Air Travel
simon@vascobeauport.com,Your bookings derive from,often,Vacation Packages
simon@vascobeauport.com,Your bookings derive from,occasion,Ground transportation
simon@vascobeauport.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
sjm@unikal.com,What markets do you focus on,occasion,Africa and Middle East
sjm@unikal.com,What markets do you focus on,often,Caribbean and Mexico
sjm@unikal.com,What markets do you focus on,occasion,Asia
sjm@unikal.com,What markets do you focus on,occasion,South America
sjm@unikal.com,What markets do you focus on,occasion,Oceania
sjm@unikal.com,What markets do you focus on,often,Europe
sjm@unikal.com,What markets do you focus on,often,North America
sjm@unikal.com,Your bookings derive from,occasion,Ground transportation
sjm@unikal.com,Your bookings derive from,often,Cruises
sjm@unikal.com,Your bookings derive from,often,Hotels
sjm@unikal.com,Your bookings derive from,often,Air Travel
sjm@unikal.com,Your bookings derive from,often,Vacation Packages
sjmoir@outlook.com,What markets do you focus on,often,North America
sjmoir@outlook.com,What markets do you focus on,occasion,Africa and Middle East
sjmoir@outlook.com,What markets do you focus on,often,Caribbean and Mexico
sjmoir@outlook.com,What markets do you focus on,occasion,Asia
sjmoir@outlook.com,What markets do you focus on,occasion,South America
sjmoir@outlook.com,What markets do you focus on,occasion,Oceania
sjmoir@outlook.com,What markets do you focus on,often,Europe
sjmoir@outlook.com,Your bookings derive from,often,Air Travel
sjmoir@outlook.com,Your bookings derive from,often,Vacation Packages
sjmoir@outlook.com,Your bookings derive from,occasion,Ground transportation
sjmoir@outlook.com,Your bookings derive from,often,Cruises
sjmoir@outlook.com,Your bookings derive from,often,Hotels
skyexpress@rogers.com,What markets do you focus on,occasion,Europe
skyexpress@rogers.com,What markets do you focus on,often,North America
skyexpress@rogers.com,What markets do you focus on,often,Africa and Middle East
skyexpress@rogers.com,What markets do you focus on,often,Caribbean and Mexico
skyexpress@rogers.com,What markets do you focus on,occasion,Asia
skyexpress@rogers.com,What markets do you focus on,often,South America
skyexpress@rogers.com,What markets do you focus on,occasion,Oceania
skyexpress@rogers.com,Your bookings derive from,often,Air Travel
skyexpress@rogers.com,Your bookings derive from,often,Vacation Packages
skyexpress@rogers.com,Your bookings derive from,occasion,Ground transportation
skyexpress@rogers.com,Your bookings derive from,occasion,Cruises
skyexpress@rogers.com,Your bookings derive from,occasion,Hotels
slabonne@voyagesmarcopolo.com,What markets do you focus on,occasion,South America
slabonne@voyagesmarcopolo.com,What markets do you focus on,occasion,Oceania
slabonne@voyagesmarcopolo.com,What markets do you focus on,often,Europe
slabonne@voyagesmarcopolo.com,What markets do you focus on,often,North America
slabonne@voyagesmarcopolo.com,What markets do you focus on,occasion,Africa and Middle East
slabonne@voyagesmarcopolo.com,What markets do you focus on,often,Caribbean and Mexico
slabonne@voyagesmarcopolo.com,What markets do you focus on,occasion,Asia
slabonne@voyagesmarcopolo.com,Your bookings derive from,often,Vacation Packages
slabonne@voyagesmarcopolo.com,Your bookings derive from,occasion,Ground transportation
slabonne@voyagesmarcopolo.com,Your bookings derive from,occasion,Cruises
slabonne@voyagesmarcopolo.com,Your bookings derive from,often,Hotels
slabonne@voyagesmarcopolo.com,Your bookings derive from,often,Air Travel
smunger@boislardpoirier.com,What markets do you focus on,occasion,South America
smunger@boislardpoirier.com,What markets do you focus on,occasion,Oceania
smunger@boislardpoirier.com,What markets do you focus on,occasion,Europe
smunger@boislardpoirier.com,What markets do you focus on,often,North America
smunger@boislardpoirier.com,What markets do you focus on,occasion,Africa and Middle East
smunger@boislardpoirier.com,What markets do you focus on,occasion,Caribbean and Mexico
smunger@boislardpoirier.com,What markets do you focus on,occasion,Asia
smunger@boislardpoirier.com,Your bookings derive from,occasion,Ground transportation
smunger@boislardpoirier.com,Your bookings derive from,often,Cruises
smunger@boislardpoirier.com,Your bookings derive from,often,Hotels
smunger@boislardpoirier.com,Your bookings derive from,often,Air Travel
smunger@boislardpoirier.com,Your bookings derive from,often,Vacation Packages
square1travel@telus.net,What markets do you focus on,often,Asia
square1travel@telus.net,What markets do you focus on,occasion,South America
square1travel@telus.net,What markets do you focus on,occasion,Oceania
square1travel@telus.net,What markets do you focus on,often,Europe
square1travel@telus.net,What markets do you focus on,never,North America
square1travel@telus.net,What markets do you focus on,occasion,Africa and Middle East
square1travel@telus.net,What markets do you focus on,often,Caribbean and Mexico
square1travel@telus.net,Your bookings derive from,often,Air Travel
square1travel@telus.net,Your bookings derive from,often,Vacation Packages
square1travel@telus.net,Your bookings derive from,occasion,Ground transportation
square1travel@telus.net,Your bookings derive from,often,Cruises
square1travel@telus.net,Your bookings derive from,occasion,Hotels
square1travel@telus.net,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
sricker@cruiseshipcenters.com,What markets do you focus on,never,Africa and Middle East
sricker@cruiseshipcenters.com,What markets do you focus on,often,Caribbean and Mexico
sricker@cruiseshipcenters.com,What markets do you focus on,never,Asia
sricker@cruiseshipcenters.com,What markets do you focus on,occasion,South America
sricker@cruiseshipcenters.com,What markets do you focus on,never,Oceania
sricker@cruiseshipcenters.com,What markets do you focus on,often,Europe
sricker@cruiseshipcenters.com,What markets do you focus on,often,North America
sricker@cruiseshipcenters.com,Your bookings derive from,often,Ground transportation
sricker@cruiseshipcenters.com,Your bookings derive from,often,Cruises
sricker@cruiseshipcenters.com,Your bookings derive from,often,Hotels
sricker@cruiseshipcenters.com,Your bookings derive from,often,Air Travel
sricker@cruiseshipcenters.com,Your bookings derive from,often,Vacation Packages
stephanie@godfreystravel.ca,What markets do you focus on,occasion,Asia
stephanie@godfreystravel.ca,What markets do you focus on,occasion,South America
stephanie@godfreystravel.ca,What markets do you focus on,never,Oceania
stephanie@godfreystravel.ca,What markets do you focus on,often,Europe
stephanie@godfreystravel.ca,What markets do you focus on,often,North America
stephanie@godfreystravel.ca,What markets do you focus on,occasion,Africa and Middle East
stephanie@godfreystravel.ca,What markets do you focus on,often,Caribbean and Mexico
stephanie@godfreystravel.ca,Your bookings derive from,often,Air Travel
stephanie@godfreystravel.ca,Your bookings derive from,often,Vacation Packages
stephanie@godfreystravel.ca,Your bookings derive from,occasion,Ground transportation
stephanie@godfreystravel.ca,Your bookings derive from,often,Cruises
stephanie@godfreystravel.ca,Your bookings derive from,often,Hotels
stephanie@godfreystravel.ca,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
steve@voyagevirtuose.com,What markets do you focus on,often,North America
steve@voyagevirtuose.com,What markets do you focus on,often,Africa and Middle East
steve@voyagevirtuose.com,What markets do you focus on,often,Caribbean and Mexico
steve@voyagevirtuose.com,What markets do you focus on,often,Asia
steve@voyagevirtuose.com,What markets do you focus on,often,South America
steve@voyagevirtuose.com,What markets do you focus on,occasion,Oceania
steve@voyagevirtuose.com,What markets do you focus on,often,Europe
steve@voyagevirtuose.com,Your bookings derive from,occasion,Ground transportation
steve@voyagevirtuose.com,Your bookings derive from,often,Cruises
steve@voyagevirtuose.com,Your bookings derive from,occasion,Hotels
steve@voyagevirtuose.com,Your bookings derive from,often,Air Travel
steve@voyagevirtuose.com,Your bookings derive from,often,Vacation Packages
sundialtravel@shaw.ca,What markets do you focus on,often,Africa and Middle East
sundialtravel@shaw.ca,What markets do you focus on,often,Caribbean and Mexico
sundialtravel@shaw.ca,What markets do you focus on,often,Asia
sundialtravel@shaw.ca,What markets do you focus on,often,South America
sundialtravel@shaw.ca,What markets do you focus on,often,Oceania
sundialtravel@shaw.ca,What markets do you focus on,often,Europe
sundialtravel@shaw.ca,What markets do you focus on,often,North America
sundialtravel@shaw.ca,Your bookings derive from,often,Ground transportation
sundialtravel@shaw.ca,Your bookings derive from,often,Cruises
sundialtravel@shaw.ca,Your bookings derive from,often,Hotels
sundialtravel@shaw.ca,Your bookings derive from,often,Air Travel
sundialtravel@shaw.ca,Your bookings derive from,often,Vacation Packages
sundialtravel@shaw.ca,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
sunsettravel35@gmail.com,What markets do you focus on,often,North America
sunsettravel35@gmail.com,What markets do you focus on,never,Africa and Middle East
sunsettravel35@gmail.com,What markets do you focus on,often,Caribbean and Mexico
sunsettravel35@gmail.com,What markets do you focus on,never,Asia
sunsettravel35@gmail.com,What markets do you focus on,occasion,South America
sunsettravel35@gmail.com,What markets do you focus on,never,Oceania
sunsettravel35@gmail.com,What markets do you focus on,occasion,Europe
sunsettravel35@gmail.com,Your bookings derive from,often,Air Travel
sunsettravel35@gmail.com,Your bookings derive from,often,Vacation Packages
sunsettravel35@gmail.com,Your bookings derive from,occasion,Ground transportation
sunsettravel35@gmail.com,Your bookings derive from,occasion,Cruises
sunsettravel35@gmail.com,Your bookings derive from,occasion,Hotels
susan.carr@markhamcruise.ca,What markets do you focus on,often,Oceania
susan.carr@markhamcruise.ca,What markets do you focus on,often,Europe
susan.carr@markhamcruise.ca,What markets do you focus on,often,North America
susan.carr@markhamcruise.ca,What markets do you focus on,often,Africa and Middle East
susan.carr@markhamcruise.ca,What markets do you focus on,often,Caribbean and Mexico
susan.carr@markhamcruise.ca,What markets do you focus on,occasion,Asia
susan.carr@markhamcruise.ca,What markets do you focus on,often,South America
susan.carr@markhamcruise.ca,Your bookings derive from,often,Vacation Packages
susan.carr@markhamcruise.ca,Your bookings derive from,occasion,Ground transportation
susan.carr@markhamcruise.ca,Your bookings derive from,often,Cruises
susan.carr@markhamcruise.ca,Your bookings derive from,often,Hotels
susan.carr@markhamcruise.ca,Your bookings derive from,often,Air Travel
susan.carr@markhamcruise.ca,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
susankirby@expediacruises.com,What markets do you focus on,never,Caribbean and Mexico
susankirby@expediacruises.com,What markets do you focus on,never,Asia
